file	line	concern	signals	source	semantic-review
src/app/services/mechanism.service.ts	1996	topology-or-consumer	point-topology	if (!this.joints.some((live) => live.id === joint.id)) return;	pending
src/app/services/mechanism.service.ts	2044	topology-or-consumer	point-topology	if (!this.joints.some((live) => live.id === joint.id)) return;	pending
src/app/services/mechanism.service.ts	2068	topology-or-consumer	letter-identity	determineNextLetter(additionalLetters?: string[], freedLetters?: string[]) {	pending
src/app/services/mechanism.service.ts	2069	topology-or-consumer	point-topology	const taken = new Set<string>(this.joints.map((joint) => joint.id));	pending
src/app/services/mechanism.service.ts	2097	topology-or-consumer	letter-identity	* so they read as belonging to it, and so `determineNextLetter` walks past	pending
src/app/services/mechanism.service.ts	2104	topology-or-consumer	point-topology	const taken = new Set(this.joints.map((joint) => joint.id));	pending
src/app/services/mechanism.service.ts	2120	topology-or-consumer	letter-identity	id = this.determineNextLetter();	pending
src/app/services/mechanism.service.ts	2122	topology-or-consumer	letter-identity	id = this.determineNextLetter([prevID]);	pending
src/app/services/mechanism.service.ts	2173	topology-or-consumer	point-topology	if (target instanceof RealJoint) return [target];	pending
src/app/services/mechanism.service.ts	2174	topology-or-consumer	point-topology	return target.joints.filter((joint): joint is RealJoint => joint instanceof RealJoint);	pending
src/app/services/mechanism.service.ts	2191	topology-or-consumer	point-topology	target instanceof RealJoint &&	pending
src/app/services/mechanism.service.ts	2230	topology-or-consumer	point-topology	this.joints.forEach((joint) => {	pending
src/app/services/mechanism.service.ts	2231	topology-or-consumer	point-topology	if (joint instanceof RealJoint) joint.locked = locked;	pending
src/app/services/mechanism.service.ts	2248	topology-or-consumer	point-topology	...this.joints.filter((joint): joint is RealJoint => joint instanceof RealJoint),	pending
src/app/services/mechanism.service.ts	2260	topology-or-consumer	point-topology	return holdOf(link, this.joints, this.sealedStructures());	pending
src/app/services/mechanism.service.ts	2340	topology-or-consumer	compound-material	[link, ...(link instanceof RealLink ? link.subset : [])].map((one) => one.id)	pending
src/app/services/mechanism.service.ts	2347	topology-or-consumer	compound-material	if (!(candidate instanceof RealLink) || candidate.subset.length === 0) return true;	pending
src/app/services/mechanism.service.ts	2349	topology-or-consumer	compound-material	return candidate.subset.some((leaf) => !doomed.has(leaf.id));	pending
src/app/services/mechanism.service.ts	2355	topology-or-consumer	point-topology	(candidate.joints.includes(joint) ||	pending
src/app/services/mechanism.service.ts	2356	topology-or-consumer	compound-material	(candidate instanceof RealLink &&	pending
src/app/services/mechanism.service.ts	2357	topology-or-consumer	point-topology,compound-material	candidate.subset.some((leaf) => !doomed.has(leaf.id) && leaf.joints.includes(joint))))	pending
src/app/services/mechanism.service.ts	2369	topology-or-consumer	point-topology	return this.joints.filter(	pending
src/app/services/mechanism.service.ts	2371	topology-or-consumer	point-topology	joint instanceof RealJoint && !inside.has(joint.id) && !held(joint)	pending
src/app/services/mechanism.service.ts	2392	topology-or-consumer	compound-material	const parts = link instanceof RealLink && link.subset.length > 0 ? link.subset : [link];	pending
src/app/services/mechanism.service.ts	2394	topology-or-consumer	point-topology	if (!part.joints.some((member) => member.id === joint.id)) continue;	pending
src/app/services/mechanism.service.ts	2395	topology-or-consumer	point-topology	if (part.joints.length < 3) doomed.push(part);	pending
src/app/services/mechanism.service.ts	2416	topology-or-consumer	point-topology	const source = link.joints.filter((joint): joint is RealJoint => joint instanceof RealJoint);	pending
src/app/services/mechanism.service.ts	2423	topology-or-consumer	letter-identity	// `determineNextLetter` reads the drawing, and none of these are in it	pending
src/app/services/mechanism.service.ts	2427	topology-or-consumer	letter-identity	const id = this.determineNextLetter(taken);	pending
src/app/services/mechanism.service.ts	2455	topology-or-consumer	shape-frame	copy.massMoI = link.massMoI;	pending
src/app/services/mechanism.service.ts	2474	topology-or-consumer	point-topology	if (other.id !== joint.id) joint.connectedJoints.push(other);	pending
src/app/services/mechanism.service.ts	2477	topology-or-consumer	point-topology	this.joints.push(...made);	pending
src/app/services/mechanism.service.ts	2485	topology-or-consumer	compound-material	if (!(link instanceof RealLink) || link.subset.length > 0) return false;	pending
src/app/services/mechanism.service.ts	2487	topology-or-consumer	point-topology	return link.joints.filter((joint) => joint instanceof RealJoint).length >= 2;	pending
src/app/services/mechanism.service.ts	2505	topology-or-consumer	point-topology	this.joints.some((joint) => joint instanceof RealJoint && joint.locked) ||	pending
src/app/services/mechanism.service.ts	2511	topology-or-consumer	point-topology	const joint = this.joints.find((j) => j.id === this.activeObjService.selectedJoint?.id) as	pending
src/app/services/mechanism.service.ts	2524	topology-or-consumer	compound-material	link.subset.length > 0	pending
src/app/services/mechanism.service.ts	2525	topology-or-consumer	compound-material	? (link.subset.filter((item) => item instanceof RealLink) as RealLink[])	pending
src/app/services/mechanism.service.ts	2538	topology-or-consumer	compound-material	.filter((link) => link.subset.length > 0)	pending
src/app/services/mechanism.service.ts	2540	topology-or-consumer	compound-material	(left, right) => right.subset.length - left.subset.length || left.id.localeCompare(right.id)	pending
src/app/services/mechanism.service.ts	2567	topology-or-consumer	point-topology	.flatMap((link) => link.joints)	pending
src/app/services/mechanism.service.ts	2593	topology-or-consumer	shape-frame	const massMoI = leaves.reduce(	pending
src/app/services/mechanism.service.ts	2596	topology-or-consumer	shape-frame	link.massMoI +	pending
src/app/services/mechanism.service.ts	2603	topology-or-consumer	shape-frame	const newLink = new RealLink(id, newLinkJoints, totalMass, massMoI, CoM, leaves);	pending
src/app/services/mechanism.service.ts	2617	topology-or-consumer	shape-frame	if (continues?.moiIsCustom) newLink.massMoI = continues.massMoI;	pending
src/app/services/mechanism.service.ts	2639	topology-or-consumer	point-topology	const realJoints = this.joints.filter((joint) => joint instanceof RealJoint) as RealJoint[];	pending
src/app/services/mechanism.service.ts	2642	topology-or-consumer	point-topology	joint.connectedJoints = [];	pending
src/app/services/mechanism.service.ts	2646	topology-or-consumer	point-topology	const jointsOnLink = link.joints.filter((joint) => joint instanceof RealJoint) as RealJoint[];	pending
src/app/services/mechanism.service.ts	2652	topology-or-consumer	point-topology	!joint.connectedJoints.some((candidate) => candidate.id === otherJoint.id)	pending
src/app/services/mechanism.service.ts	2654	topology-or-consumer	point-topology	joint.connectedJoints.push(otherJoint);	pending
src/app/services/mechanism.service.ts	2664	topology-or-consumer	compound-material	if (candidate instanceof RealLink) {	pending
src/app/services/mechanism.service.ts	2665	topology-or-consumer	compound-material	candidate.subset.forEach((subset) => {	pending
src/app/services/mechanism.service.ts	2674	topology-or-consumer	compound-material	if (link.subset.length === 0) force.anchoredTo = link.id;	pending
src/app/services/mechanism.service.ts	2683	topology-or-consumer	compound-material	if (link instanceof RealLink) {	pending
src/app/services/mechanism.service.ts	2684	topology-or-consumer	compound-material	link.subset.forEach((subset) => {	pending
src/app/services/mechanism.service.ts	2715	topology-or-consumer	point-topology	this.activeObjService.reconcilePartSelection(this.joints, this.links, this.forces);	pending
src/app/services/mechanism.service.ts	2732	topology-or-consumer	compound-material	if (body instanceof RealLink && body.subset.length > 0) {	pending
src/app/services/mechanism.service.ts	2733	topology-or-consumer	compound-material	const members = body.subset;	pending
src/app/services/mechanism.service.ts	2739	topology-or-consumer	compound-material	const root = this.rootLinkOwning(body);	pending
src/app/services/mechanism.service.ts	2755	topology-or-consumer	compound-material	rootLinkOwning(link: Link): Link | undefined {	pending
src/app/services/mechanism.service.ts	2758	topology-or-consumer	compound-material	(candidate instanceof RealLink && candidate.subset.some(contains));	pending
src/app/services/mechanism.service.ts	2768	topology-or-consumer	point-topology	* `connectedJoints`, so nothing that rebuilds those structures notices. Left	pending
src/app/services/mechanism.service.ts	2808	topology-or-consumer	point-topology	this.joints.forEach((joint) => {	pending
src/app/services/mechanism.service.ts	2809	topology-or-consumer	point-topology	if (!(joint instanceof PrisJoint) || !joint.isFloating) return;	pending
src/app/services/mechanism.service.ts	2820	topology-or-consumer	compound-material	this.rootLinkOwning(carrier) ?? this.rootCarrying(carrier, slotJointA, slotJointB);	pending
src/app/services/mechanism.service.ts	2854	topology-or-consumer	compound-material	private rootCarrying(carrier: Link, a: Joint, b: Joint): Link | undefined {	pending
src/app/services/mechanism.service.ts	2856	topology-or-consumer	compound-material	carrier instanceof RealLink && carrier.subset.length > 0 ? carrier.subset : [carrier];	pending
src/app/services/mechanism.service.ts	2859	topology-or-consumer	compound-material	const root = this.rootLinkOwning(member);	pending
src/app/services/mechanism.service.ts	2860	topology-or-consumer	point-topology	if (root && root.joints.includes(a) && root.joints.includes(b)) found.add(root);	pending
src/app/services/mechanism.service.ts	2882	topology-or-consumer	point-topology	this.joints.forEach((joint) => {	pending
src/app/services/mechanism.service.ts	2883	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint) || !joint.isWelded) return;	pending
src/app/services/mechanism.service.ts	2926	topology-or-consumer	point-topology,compound-material	(link): link is RealLink => link instanceof RealLink && link.joints.includes(joint)	pending
src/app/services/mechanism.service.ts	3002	topology-or-consumer	point-topology	this.joints.forEach((joint) => {	pending
src/app/services/mechanism.service.ts	3003	topology-or-consumer	point-topology	if (!(joint instanceof PrisJoint) || !joint.isFloating) return;	pending
src/app/services/mechanism.service.ts	3014	topology-or-consumer	point-topology	this.joints = this.joints.filter((joint) => joint.id !== source.id);	pending
src/app/services/mechanism.service.ts	3017	topology-or-consumer	point-topology	// or joint.connectedJoints, so connectivity has to be re-derived first.	pending
src/app/services/mechanism.service.ts	3022	topology-or-consumer	point-topology	this.joints.forEach((joint) => {	pending
src/app/services/mechanism.service.ts	3023	topology-or-consumer	point-topology	if (!(joint instanceof PrisJoint)) return;	pending
src/app/services/mechanism.service.ts	3024	topology-or-consumer	point-topology	if (!joint.connectedJoints.some((connected) => connected.id === target.id)) return;	pending
src/app/services/mechanism.service.ts	3045	topology-or-consumer	compound-material	if (link instanceof RealLink) {	pending
src/app/services/mechanism.service.ts	3046	topology-or-consumer	compound-material	link.subset.forEach((sub) => this.replaceJointInLink(sub, source, target));	pending
src/app/services/mechanism.service.ts	3048	topology-or-consumer	point-topology	const index = link.joints.findIndex((joint) => joint.id === source.id);	pending
src/app/services/mechanism.service.ts	3053	topology-or-consumer	point-topology	link.joints[index] = target;	pending
src/app/services/mechanism.service.ts	3056	topology-or-consumer	point-topology	link.id = link.joints	pending
src/app/services/mechanism.service.ts	3067	topology-or-consumer	compound-material	if (link instanceof RealLink) {	pending
src/app/services/mechanism.service.ts	3069	topology-or-consumer	point-topology	link.CoM = RealLink.determineCenterOfMass(link.joints);	pending
